500220,"(3,1,-25,7)","(15,15,-19,3)","(83370)"
500220,"(7,14,-20,-12)","(7,14,-20,-12)","(41685,83370)"
500220,"(10,12,-30,-5)","(5,-30,-12,10)","(27790)"
500220,"(4,36,0,-35)","(3,-60,-24,4)","(27790)"
500220,"(4,36,-24,-21)","(5,60,-48,4)","(27790)"
500220,"(7,18,-27,-10)","(7,18,-27,-10)","(3970,27790,1361710,9531970)"
500220,"(5,12,-60,-20)","(5,12,-60,-20)","(2779,5558,13895,27790,347375,694750,1736875,3473750)"
500220,"(5,27,-36,-28)","(5,27,-36,-28)","(2779,5558,13895,27790,347375,694750,1736875,3473750)"
500220,"(2,10,-1,24)","(29,-49,-20,-2)","(83370)"
500220,"(1,10,-2,96)","(1,10,-2,96)","(41685,83370)"
500220,"(7,4,7,14)","(7,4,7,14)","(1985,3970,13895,27790,680855,1361710,4765985,9531970)"
500220,"(8,6,13,1)","(1,-13,6,-8)","(27790)"
500220,"(15,6,27,8)","(15,6,27,8)","(2779,5558,347375,694750)"
500220,"(13,15,36,44)","(13,15,36,44)","(13895,27790)"
500220,"(35,21,39,9)","(1,-141,69,-9)","(13895,27790)"
500220,"(11,18,15,26)","(173,-270,141,-26)","(27790)"
500220,"(8,6,13,5)","(5,-13,6,-8)","(5558,27790,694750,3473750)"
500220,"(4,0,23,8)","(5,-78,49,-8)","(2779,5558,13895,27790,347375,694750,1736875,3473750)"
500220,"(12,1,20,-8)","(8,20,-1,12)","(41685,83370)"
500220,"(1,0,23,16)","(1,0,23,16)","(27790)"
500220,"(5,10,1,16)","(5,10,1,16)","(13895,27790)"
500221,"(1,16,-42,-46)","(1,16,-42,-46)","(500221,4001768)"
500222,"(8,3,-32,3)","(8,3,-32,3)","(250111,500222,1000444,2000888,4001776,8003552,16007104,32014208,128056832,256113664)"
500226,"(10,16,-29,-12)","(2,8132,-4913,742)","(500226)"
500226,"(10,11,2,19)","(2,148,111,21)","(500226)"
500226,"(6,12,49,48)","(6,12,49,48)","(500226)"
500227,"(12,13,4,23)","(23,-4,13,-12)","(21749,173992,500227,4001816,264620083,2116960664,6086261909,48690095272)"
500228,"(3,29,27,37)","(3,29,27,37)","(125057,250114)"
500228,"(9,16,25,24)","(11,-117,52,-6)","(250114)"
500228,"(12,25,32,36)","(17,-18,-11,-12)","(125057,250114)"
500229,"(1,3,-78,-12)","(1,3,-78,-12)","(18527,55581,148216,444648)"
500229,"(14,24,27,29)","(29,-27,24,-14)","(18527,55581,148216,444648)"
500230,"(5,10,32,50)","(5,10,32,50)","(250115,500230)"
500232,"(1,5,49,237)","(1,5,49,237)","(62529,125058)"
500232,"(8,4,21,24)","(1,37,20,8)","(62529,125058)"
500232,"(2,2,21,48)","(2,2,21,48)","(125058,250116)"
500234,"(13,21,26,30)","(13,21,26,30)","(500234)"
500234,"(2,16,-35,-42)","(2,16,-35,-42)","(500234)"
500235,"(2,20,16,73)","(2,20,16,73)","(500235,4001880)"
500235,"(6,17,-34,-10)","(6,17,-34,-10)","(166745,500235,1333960,4001880,4502115,13506345,36016920,108050760)"
500236,"(4,4,51,7)","(7,-51,4,-4)","(125059,250118)"
500236,"(1,1,50,36)","(1,1,50,36)","(250118)"
500237,"(4,1,44,-35)","(151,88,23,4)","(500237,4001896)"
500238,"(1,14,19,84)","(1,14,19,84)","(166746)"
500238,"(26,6,33,-9)","(2,-162,-75,-9)","(55582)"
500238,"(2,10,-24,-15)","(2,10,-24,-15)","(83373,166746,666984)"
500238,"(5,24,-30,-18)","(5,24,-30,-18)","(27791,55582)"
500239,"(8,18,29,48)","(29,-17,-6,-8)","(500239,4001912)"
500239,"(1,6,43,334)","(1,6,43,334)","(500239,4001912)"
500239,"(10,14,-31,-10)","(17,27,-44,10)","(500239,4001912)"
500239,"(8,6,17,37)","(163,-294,133,-18)","(500239,4001912)"
500240,"(1,14,-5,20)","(1,14,-5,20)","(370,4810)"
500240,"(1,17,1,25)","(1,17,1,25)","(2405)"
500240,"(5,15,28,44)","(5,15,28,44)","(2405)"
500240,"(11,14,15,10)","(37,-74,45,-10)","(4810)"
500241,"(6,6,23,50)","(6,6,23,50)","(71463,571704)"
500242,"(2,8,59,170)","(2,8,59,170)","(500242)"
500243,"(4,6,53,27)","(4,6,53,27)","(500243,4001944)"
500245,"(4,26,-15,-20)","(5,49,-38,4)","(100049,500245,800392,4001960,12506125,62530625,100049000,500245000)"
500246,"(1,10,20,186)","(1,10,20,186)","(250123,500246)"
500247,"(6,15,-54,-19)","(6,15,-54,-19)","(55583,444664)"
500247,"(1,30,9,58)","(1,30,9,58)","(55583,444664)"
500247,"(16,6,21,4)","(11,96,-39,4)","(5053,40424,6725543,53804344)"
500248,"(9,26,32,36)","(4,-36,-28,-9)","(62531,125062)"
500248,"(9,16,26,18)","(1,21,11,9)","(125062,250124)"
500248,"(2,5,40,66)","(29,-36,-1,-2)","(250124)"
500249,"(1,5,-74,-40)","(1,5,-74,-40)","(500249,4001992)"
500249,"(8,10,-37,-5)","(5,-37,-10,8)","(500249,4001992)"
500249,"(8,22,-21,-20)","(11,47,-46,8)","(500249,4001992)"
500250,"(5,5,-11,-5)","(5,5,-11,-5)","(10005,20010)"
500250,"(3,0,7,4)","(3,0,7,4)","(4002)"
500250,"(1,1,42,78)","(1,1,42,78)","(4002,20010)"
500250,"(6,14,15,15)","(15,-15,14,-6)","(20010)"
500251,"(3,16,16,86)","(3,16,16,86)","(500251,4002008)"
500256,"(3,9,12,22)","(3,9,12,22)","(193,579)"
500256,"(5,3,-18,-6)","(89,-141,54,-6)","(386,1158)"
500258,"(8,37,34,31)","(47,18,-11,-8)","(500258)"
500258,"(5,8,33,44)","(5,8,33,44)","(500258)"
500259,"(2,29,-10,-18)","(3,-54,35,-2)","(1731,13848,29427,235416)"
500259,"(3,9,11,27)","(3,9,11,27)","(29427,235416)"
500259,"(5,23,33,69)","(167,-362,222,-42)","(1731,13848)"
500259,"(6,14,26,59)","(6,14,26,59)","(1731,13848,46737,373896)"
500259,"(16,41,46,36)","(23,151,106,20)","(1731,13848,29427,235416)"
500259,"(15,11,33,15)","(5,59,-57,15)","(1731,13848,29427,235416)"
500262,"(22,2,22,3)","(3,-22,2,-22)","(250131,500262,6753537,13507074)"
500262,"(2,29,0,-21)","(2,29,0,-21)","(250131,500262,2001048,4002096)"
500262,"(6,10,49,31)","(6,10,49,31)","(166754,500262,4502358,13507074)"
500264,"(3,2,-35,4)","(3,2,-35,4)","(250132)"
500265,"(1,21,-36,-110)","(1,21,-36,-110)","(55585,444680)"
500265,"(12,6,25,5)","(5,-25,6,-12)","(166755,1334040)"
500265,"(3,18,-25,-6)","(3,18,-25,-6)","(166755,1334040)"
500265,"(4,6,75,45)","(113,99,18,4)","(55585,444680)"
500266,"(3,11,-41,1)","(13,39,-29,3)","(250133,500266)"
500266,"(9,1,26,26)","(97,-209,130,-26)","(500266)"
500267,"(21,13,17,-9)","(43,-27,-37,-9)","(500267,4002136)"
500267,"(9,13,38,36)","(2,-39,-14,-9)","(500267,4002136)"
500268,"(13,11,35,1)","(1,-35,11,-13)","(125067,250134)"
500268,"(9,26,28,26)","(9,26,28,26)","(83378,250134,2251206,6753618,60782562,182347686)"
500269,"(22,18,25,-4)","(1,-220,-59,-4)","(500269,4002152)"
500270,"(2,15,-26,-29)","(10,50,9,-2)","(500270)"
500270,"(14,30,43,37)","(5,108,-65,10)","(100054,500270,12506750,62533750)"
500272,"(1,8,8,54)","(1,8,8,54)","(31267,62534)"
500272,"(4,16,8,27)","(4,16,8,27)","(31267,62534)"
500272,"(7,12,5,14)","(4,41,30,7)","(31267,62534,250136,500272,2001088,4002176)"
500273,"(26,22,33,8)","(26,22,33,8)","(500273,4002184)"
500274,"(7,8,22,18)","(3,27,13,7)","(83379,166758)"
500274,"(1,15,-3,161)","(1,15,-3,161)","(27793,55586)"
500274,"(3,30,-33,-10)","(3,30,-33,-10)","(55586)"
500274,"(1,24,-12,50)","(1,24,-12,50)","(27793,55586)"
500274,"(10,22,25,16)","(3,-11,-8,-10)","(55586,1500822)"
500274,"(12,3,18,28)","(1,-48,-33,-12)","(111172)"
500274,"(2,6,81,233)","(2,6,81,233)","(55586)"
500275,"(2,4,20,31)","(2,4,20,31)","(20011,160088)"
500275,"(2,9,22,80)","(41,-22,-9,-2)","(100055,800440)"
500275,"(10,11,18,16)","(1,26,19,10)","(100055,800440)"
500275,"(7,26,25,22)","(7,26,25,22)","(100055,800440)"
500278,"(4,11,2,44)","(2,-147,130,-29)","(250139,1000556,2001112,8004448)"
500280,"(2,10,6,15)","(15,-6,10,-2)","(25014,50028,3126750,6253500)"
500280,"(2,4,4,23)","(15,-12,-8,-2)","(25014,50028,3126750,6253500)"
500283,"(1,12,3,180)","(1,12,3,180)","(18529,55587,148232,444696)"
500283,"(11,36,42,42)","(7,-168,96,-14)","(55587,444696)"
500283,"(21,15,21,-7)","(7,21,-15,21)","(18529,148232)"
500286,"(7,23,-34,-2)","(2,-34,-23,7)","(500286)"
500286,"(2,4,-49,-3)","(2,4,-49,-3)","(500286)"
500288,"(3,13,11,21)","(3,13,11,21)","(7817,15634)"
500288,"(5,12,13,12)","(5,12,13,12)","(15634)"
500288,"(6,13,24,20)","(97,108,41,6)","(7817,15634)"
500290,"(2,18,23,105)","(2,18,23,105)","(10210,71470)"
500290,"(2,5,46,98)","(10,-50,-7,-2)","(10210,71470)"
500290,"(4,3,-20,-5)","(5,-20,-3,4)","(71470)"
500291,"(2,22,12,53)","(2,22,12,53)","(500291,4002328)"
500292,"(2,7,-28,-1)","(1,-28,-7,2)","(13897,27794)"
500292,"(4,13,-22,1)","(1,22,13,-4)","(13897,27794)"
500292,"(6,12,-33,-13)","(13,-33,-12,6)","(2138,27794,4697186,61063418)"
500292,"(1,2,27,78)","(1,2,27,78)","(83382)"
500292,"(3,12,-66,-52)","(3,12,-66,-52)","(13897,27794)"
500292,"(13,0,-51,-14)","(13,0,-51,-14)","(13897,27794)"
500292,"(1,11,-6,-8)","(1,11,-6,-8)","(27794)"
500292,"(8,13,18,10)","(3,16,11,8)","(27794,750438)"
500292,"(4,16,20,47)","(4,16,20,47)","(83382)"
500292,"(4,16,-6,21)","(4,16,-6,21)","(83382)"
500292,"(1,12,12,170)","(1,12,12,170)","(27794)"
500292,"(12,0,16,11)","(12,0,16,11)","(83382)"
500292,"(4,4,27,39)","(17,-130,77,-12)","(41691,83382)"
500292,"(13,0,36,28)","(13,0,36,28)","(27794)"
500292,"(9,6,27,26)","(1,381,78,4)","(27794)"
500292,"(13,18,57,24)","(13,78,-87,24)","(27794)"
500292,"(4,0,-25,-8)","(13,13,-12,-4)","(13897,27794)"
500292,"(13,27,12,36)","(13,27,12,36)","(1069,2138,13897,27794,2348593,4697186,30531709,61063418)"
500292,"(13,39,51,61)","(13,39,51,61)","(27794)"
500292,"(15,3,45,13)","(13,-312,-276,-60)","(27794)"
500292,"(4,24,12,85)","(13,-156,-48,-4)","(13897,27794)"
500292,"(13,27,63,53)","(13,27,63,53)","(1069,27794,2348593,61063418)"
500292,"(4,0,66,57)","(13,78,12,4)","(27794)"
500292,"(7,15,57,85)","(7,15,57,85)","(27794)"
500292,"(4,24,6,77)","(4,24,6,77)","(27794)"
500292,"(4,12,60,151)","(13,-231,-165,-29)","(1069,27794,2348593,61063418)"
500292,"(4,24,39,132)","(37,-99,-36,-4)","(27794)"
500292,"(15,6,27,32)","(4,60,39,15)","(27794)"
500292,"(1,3,-22,-8)","(1,3,-22,-8)","(27794)"
500292,"(5,4,-13,-4)","(5,4,-13,-4)","(27794)"
500294,"(1,26,-29,-16)","(1,26,-29,-16)","(500294)"
500294,"(8,9,26,28)","(8,9,26,28)","(500294,1000588,4002352,8004704,32018816,64037632,512301056)"
500294,"(2,1,-50,1)","(1,50,1,-2)","(500294)"
500296,"(1,14,3,44)","(1,14,3,44)","(250148)"
500299,"(7,11,43,41)","(2,-42,-10,-7)","(500299,4002392)"
500300,"(2,9,-34,-7)","(7,-34,-9,2)","(10006,50030)"
500300,"(1,12,-47,-86)","(1,12,-47,-86)","(5003,10006,25015,50030)"
500300,"(1,10,20,130)","(1,10,20,130)","(10006)"
500300,"(1,16,12,38)","(1,16,12,38)","(10006)"
500300,"(8,30,-10,-15)","(7,134,66,8)","(5003,10006,25015,50030)"
500300,"(3,17,1,21)","(97,-9,-19,-3)","(10006)"
500300,"(8,5,26,4)","(43,-60,29,-8)","(10006,50030)"
500300,"(19,12,32,4)","(4,-32,12,-19)","(5003)"
500300,"(21,19,27,17)","(17,-27,19,-21)","(5003)"
500300,"(4,5,52,16)","(4,5,52,16)","(5003,10006,25015,50030)"
500300,"(4,20,20,65)","(4,20,20,65)","(5003)"
500301,"(5,27,-6,48)","(5,27,-6,48)","(55589,444712)"
500301,"(6,15,66,97)","(6,15,66,97)","(55589,444712)"
500301,"(11,7,16,-2)","(2,16,-7,11)","(55589,444712)"
500301,"(6,33,-18,-31)","(6,33,-18,-31)","(55589,444712)"
500301,"(23,57,66,48)","(3,96,-75,16)","(55589,444712)"
500302,"(5,4,47,22)","(5,4,47,22)","(500302)"
500303,"(3,19,-24,-38)","(2,-846,329,-32)","(500303,4002424)"
500304,"(1,7,4,54)","(1,7,4,54)","(62538)"
500304,"(4,14,4,27)","(109,-599,449,-91)","(31269,62538)"
500304,"(4,20,21,33)","(149,793,620,132)","(31269,62538)"
500305,"(16,17,36,5)","(5,-36,17,-16)","(100061,800488,4002440,12507625,100061000,500305000)"
500307,"(24,7,28,1)","(1,-28,7,-24)","(500307,4002456)"
500310,"(5,21,-24,-6)","(5,21,-24,-6)","(3706,11118,18530,55590,463250,1389750,2316250,6948750)"
500310,"(5,0,36,10)","(5,0,36,10)","(9265,18530)"
500310,"(1,0,63,4)","(1,0,63,4)","(37060,111180)"
500310,"(5,9,15,45)","(5,9,15,45)","(1853,3706,5559,9265,11118,18530,27795,55590,231625,463250,694875,1158125,1389750,2316250,3474375,6948750)"
500310,"(10,6,12,21)","(5,-30,-24,-10)","(9265,18530)"
500310,"(8,27,30,45)","(29,-18,-21,-8)","(18530,55590)"
500312,"(7,5,33,-1)","(1,33,-5,7)","(62539,125078)"
500312,"(14,16,22,9)","(2,-36,32,-9)","(125078,250156)"
500313,"(4,13,50,98)","(4,13,50,98)","(500313,4002504)"
500315,"(20,10,23,-7)","(7,23,-10,20)","(500315,4002520)"
500317,"(2,12,-44,-51)","(2,12,-44,-51)","(500317,4002536)"
500317,"(10,23,10,26)","(10,23,10,26)","(500317,4002536)"
500319,"(2,30,-6,-55)","(2,30,-6,-55)","(55591,444728)"
500319,"(2,3,30,41)","(23,42,9,2)","(19336,235261112)"
500319,"(2,12,69,327)","(2,12,69,327)","(55591,444728)"
500320,"(5,5,13,11)","(5,5,13,11)","(15635)"
500320,"(2,10,9,31)","(37,7,-2,-2)","(31270)"
500323,"(12,34,41,41)","(41,-41,34,-12)","(500323,4002584)"
500325,"(6,30,-10,-15)","(6,30,-10,-15)","(20013,100065,160104,800520)"
500325,"(3,3,56,14)","(3,3,56,14)","(20013,100065,160104,800520)"
500326,"(1,9,38,252)","(1,9,38,252)","(1000652)"
500326,"(2,18,-7,59)","(2,18,-7,59)","(500326)"
500327,"(2,8,-57,-19)","(19,-57,-8,2)","(500327,4002616)"
500327,"(8,34,39,44)","(17,-51,-38,-8)","(4002616)"
500327,"(8,22,11,32)","(19,95,50,8)","(4002616)"
500328,"(2,12,-39,-42)","(3,-87,30,-2)","(27796)"
500328,"(2,6,39,141)","(2,6,39,141)","(27796)"
500329,"(1,16,-7,96)","(1,16,-7,96)","(500329,4002632)"
500331,"(6,18,-10,29)","(6,18,-10,29)","(500331,4002648)"
500332,"(5,8,32,26)","(167,-167,49,-3)","(250166)"
500332,"(6,22,28,35)","(19,-12,-14,-6)","(250166)"
500332,"(21,1,27,-5)","(167,-167,57,-5)","(250166)"
500332,"(3,13,21,103)","(3,13,21,103)","(125083,250166)"
500332,"(16,28,23,24)","(13,-15,-20,-16)","(125083)"
500332,"(20,16,32,13)","(23,60,44,20)","(125083,250166)"
500333,"(3,19,32,102)","(13,-210,185,-42)","(500333,4002664)"
500335,"(4,1,20,13)","(10,30,11,4)","(45485,363880)"
500335,"(6,16,-31,-21)","(29,-105,52,-6)","(4135,33080,45485,363880)"
500336,"(12,8,21,-2)","(2,21,-8,12)","(62542)"
500337,"(2,0,63,3)","(3,-63,0,-2)","(6177,49416)"
500337,"(2,18,9,78)","(3,171,36,2)","(6177,49416)"
500337,"(14,12,33,19)","(19,-33,12,-14)","(2059,6177,16472,49416)"
500338,"(14,10,19,16)","(4,-147,-64,-7)","(500338,4002704)"
500339,"(10,29,46,52)","(4,50,31,10)","(71477,571816)"
500339,"(3,8,18,22)","(3,8,18,22)","(10211,81688)"
500339,"(2,22,6,47)","(2,22,6,47)","(10211,81688)"
500339,"(7,2,-22,-6)","(14,-70,44,-7)","(71477,571816)"
500341,"(18,22,27,22)","(1,37,32,18)","(500341,4002728)"
500342,"(9,7,23,23)","(2,36,20,9)","(250171,500342,2001368)"
500344,"(2,4,1,16)","(17,1,-2,-2)","(14716,72299708)"
500346,"(2,18,0,-7)","(2,18,0,-7)","(1463,2926,11704)"
500346,"(1,7,-5,-9)","(1,7,-5,-9)","(4389,8778)"
500346,"(7,1,8,2)","(2,-8,1,-7)","(8778)"
500346,"(6,42,3,-23)","(6,42,3,-23)","(2926)"
500346,"(1,3,42,94)","(1,3,42,94)","(2926)"
500346,"(4,15,18,26)","(19,0,3,-4)","(2926)"
500346,"(3,0,13,6)","(3,0,13,6)","(8778)"
500346,"(15,24,21,38)","(6,-192,-147,-28)","(154,2926)"
500346,"(2,9,42,211)","(2,9,42,211)","(1463,11704)"
500346,"(16,30,33,33)","(14,-21,-18,-16)","(1463,11704)"
500347,"(2,25,-22,28)","(2,25,-22,28)","(500347,4002776)"
500350,"(1,10,2,42)","(1,10,2,42)","(50035,100070)"
500350,"(2,3,20,26)","(2,3,20,26)","(10007,20014,80056,160112)"
500350,"(5,15,-8,-10)","(5,15,-8,-10)","(100070)"
500354,"(21,8,27,10)","(10,-27,8,-21)","(250177,500354,2001416,4002832)"
500355,"(4,21,6,90)","(67,-393,-300,-54)","(55595,444760)"
500355,"(10,2,21,12)","(10,2,21,12)","(33357,166785,266856,1334280,4169625,20848125,33357000,166785000)"
500357,"(3,29,24,34)","(3,29,24,34)","(500357,4002856)"
500358,"(3,9,41,85)","(3,9,41,85)","(250179,500358)"
500358,"(4,10,9,51)","(4,10,9,51)","(1000716)"
500358,"(6,12,16,39)","(6,12,16,39)","(250179,500358,2001432)"
500360,"(20,20,29,5)","(5,-29,20,-20)","(12509,25018,62545,125090,1563625,3127250,7818125,15636250)"
500360,"(20,10,24,7)","(7,-24,10,-20)","(8935,17870,62545,125090,3064705,6129410,21452935,42905870)"
500360,"(5,5,24,14)","(5,5,24,14)","(125090,250180)"
500362,"(14,10,13,16)","(1,35,32,14)","(500362)"
500363,"(17,18,34,2)","(2,-34,18,-17)","(500363,4002904)"
500364,"(2,12,12,61)","(2,12,12,61)","(27798)"
500364,"(1,12,24,244)","(1,12,24,244)","(9266,13899)"
500364,"(4,9,12,16)","(41,-42,21,-4)","(113,226,339,678,7788073,15576146,23364219,46728438)"
500364,"(5,3,3,9)","(41,24,-24,4)","(226,339,15576146,23364219)"
500364,"(5,6,24,30)","(7,-27,-9,-5)","(27798)"
500364,"(7,9,30,12)","(7,9,30,12)","(9266,27798)"
500364,"(7,24,24,26)","(7,24,24,26)","(9266,27798)"
500364,"(13,15,39,9)","(1,135,-69,9)","(4633,9266,13899,27798)"
500364,"(28,24,33,8)","(29,69,60,28)","(4633,9266,13899,27798)"
500364,"(20,12,24,15)","(17,60,48,20)","(9266,13899)"
500369,"(25,4,25,-4)","(101,56,1,-4)","(500369,4002952)"
500370,"(19,8,29,10)","(19,8,29,10)","(500370)"
500371,"(2,12,2,111)","(2,12,2,111)","(500371,4002968)"
500371,"(4,6,-13,-6)","(31,-78,41,-6)","(16141,129128,480856531,3846852248)"
500373,"(7,12,-57,-4)","(4,-57,-12,7)","(55597,444776)"
500374,"(7,7,34,20)","(7,7,34,20)","(1000748)"
500375,"(4,10,5,30)","(3,53,26,4)","(4003,20015,32024,160120)"
500375,"(1,11,17,93)","(1,11,17,93)","(4003,32024)"
500375,"(3,16,8,26)","(3,16,8,26)","(4003,20015,32024,160120)"
500375,"(10,20,30,23)","(10,20,30,23)","(4003,32024)"
500376,"(12,12,26,19)","(12,12,26,19)","(62547,125094)"
500376,"(5,1,-30,6)","(73,-227,154,-30)","(250188)"
500376,"(3,6,26,38)","(3,6,26,38)","(125094,250188)"
500377,"(6,2,43,16)","(67,-65,20,-6)","(500377,4003016)"
500378,"(2,20,5,58)","(2,20,5,58)","(500378)"
500379,"(12,18,41,28)","(12,18,41,28)","(500379,4003032)"
500382,"(7,27,-54,2)","(2,54,27,-7)","(55598)"
500382,"(7,18,-48,6)","(6,48,18,-7)","(27799,55598,222392)"
500382,"(22,24,45,26)","(4,-123,-90,-17)","(27799,55598,222392,444784,1779136,3558272)"
500382,"(2,13,-28,-18)","(6,48,-25,2)","(166794)"
500382,"(13,14,23,16)","(6,34,25,13)","(55598,166794,1501146,4503438)"
500383,"(6,4,-43,-15)","(37,45,-40,6)","(500383,4003064)"
500384,"(1,10,5,18)","(1,10,5,18)","(15637)"
500386,"(6,16,3,40)","(6,16,3,40)","(500386)"
500387,"(4,10,25,83)","(31,474,137,10)","(500387,4003096)"
500388,"(1,2,5,22)","(1,2,5,22)","(5106)"
500388,"(4,10,12,15)","(1,20,14,4)","(2553,5106)"
500388,"(4,4,5,11)","(11,-5,4,-4)","(2553,5106)"
500389,"(2,10,11,136)","(2,10,11,136)","(500389,4003112)"
500389,"(1,29,18,-20)","(1,29,18,-20)","(500389,4003112)"
500390,"(7,16,0,22)","(7,16,0,22)","(250195,500390)"
500392,"(1,15,8,22)","(1,15,8,22)","(125098,250196)"
500392,"(2,6,11,75)","(1,59,18,2)","(250196)"
500392,"(14,23,28,23)","(23,-28,23,-14)","(62549,125098)"
500392,"(7,17,-20,-16)","(127,34,-37,-12)","(62549,125098)"
500392,"(11,8,30,4)","(11,8,30,4)","(62549,125098)"
500392,"(4,2,-25,-9)","(17,-15,-22,-4)","(125098,250196)"
500393,"(4,7,-46,-24)","(59,-20,-19,4)","(500393,4003144)"
500393,"(8,11,-36,-7)","(7,-36,-11,8)","(500393,4003144)"
500393,"(3,23,-14,-32)","(3,23,-14,-32)","(500393,4003144)"
500394,"(11,5,28,10)","(10,-28,5,-11)","(500394)"
500394,"(1,8,-50,-42)","(1,8,-50,-42)","(250197,500394)"
500394,"(2,2,-63,3)","(2,2,-63,3)","(500394)"
500395,"(4,19,-40,-5)","(5,-40,-19,4)","(595,4760,17255,138040)"
500395,"(3,16,-7,56)","(3,16,-7,56)","(595,4760,17255,138040)"
500395,"(11,1,35,-5)","(5,35,-1,11)","(595,4760,17255,138040)"
500395,"(5,3,47,7)","(5,3,47,7)","(595,4760,74375,595000)"
500395,"(7,14,-10,30)","(7,14,-10,30)","(595,4760)"
500396,"(1,3,41,141)","(1,3,41,141)","(250198)"
500396,"(4,12,50,93)","(4,12,50,93)","(125099,250198)"
500396,"(1,23,-11,-37)","(1,23,-11,-37)","(125099,250198)"
500396,"(2,20,-27,-1)","(1,-27,-20,2)","(250198)"
500396,"(3,28,-5,-22)","(3,28,-5,-22)","(125099,250198)"
500398,"(9,7,14,24)","(8,-27,-20,-9)","(250199,500398,1000796,2001592,4003184,8006368,16012736,32025472,128101888)"
500400,"(4,6,-15,-2)","(4,6,-15,-2)","(2780)"
500400,"(1,15,-12,-16)","(1,15,-12,-16)","(695,1390)"
500400,"(2,3,8,4)","(3,8,3,2)","(139,278,3753,7506)"
500400,"(1,7,-2,14)","(1,7,-2,14)","(278,1390)"
500400,"(4,5,12,6)","(10,-80,43,-6)","(4170)"
500400,"(2,8,3,15)","(2,8,3,15)","(834,4170)"
500400,"(2,12,15,36)","(2,12,15,36)","(1390)"
500400,"(2,0,21,3)","(2,0,21,3)","(1390)"
500400,"(1,8,6,60)","(1,8,6,60)","(417,834,2085,4170)"
500400,"(1,0,42,12)","(1,0,42,12)","(695,1390)"
500400,"(5,3,24,18)","(8,33,12,5)","(139,278,556,695,1112,1390,2224,2780,4448,5560,8896,11120,17792,22240,44480,71168,88960,142336,355840,711680)"
500400,"(1,12,15,114)","(1,12,15,114)","(278,1390)"
500400,"(6,6,27,8)","(6,6,27,8)","(278)"
500400,"(2,21,12,26)","(6,-192,-39,-2)","(278,1390)"
500400,"(7,12,33,30)","(2,-30,-9,-7)","(278,1390)"
500400,"(3,3,51,19)","(3,3,51,19)","(139)"
500400,"(14,17,20,9)","(9,-20,17,-14)","(139,278,417,695,834,1390,2085,3753,4170,7506,11259,18765,22518,37530,56295,101331,112590,202662,303993,506655,607986,1013310,1519965,3039930)"
500400,"(4,12,-3,49)","(3,93,36,4)","(139)"
500400,"(4,0,45,10)","(139,0,-45,10)","(139)"
500400,"(8,12,27,13)","(1,147,-84,12)","(695,1390)"
500400,"(20,6,24,9)","(139,-417,195,-25)","(139,278,695,1390)"
500400,"(4,18,12,51)","(59,132,42,4)","(139)"
500400,"(20,36,45,25)","(97,-150,-51,-4)","(139,278,695,1390)"
500400,"(24,12,27,4)","(3,-1128,651,-94)","(139)"
500400,"(4,6,48,33)","(67,-69,-69,-13)","(139)"
500401,"(1,5,52,326)","(1,5,52,326)","(500401,4003208)"
500402,"(2,16,11,98)","(2,16,11,98)","(500402)"
500403,"(2,28,16,29)","(2,28,16,29)","(500403,4003224)"
500406,"(2,13,14,87)","(2,13,14,87)","(1000812,8006496)"
500406,"(2,17,-44,-17)","(2,17,-44,-17)","(500406,4003248)"
500408,"(1,6,19,118)","(1,6,19,118)","(125102,250204)"
500408,"(9,17,36,32)","(103,-294,67,-4)","(62551,125102)"
500408,"(4,12,19,59)","(2,-55,-24,-4)","(62551,125102)"
500408,"(8,6,5,13)","(13,-5,6,-8)","(125102,250204)"
500408,"(8,18,17,18)","(71,0,-31,-8)","(125102,250204)"
500408,"(16,7,26,3)","(3,-26,7,-16)","(62551,125102)"
500409,"(1,6,-15,-6)","(1,6,-15,-6)","(329,2632)"
500409,"(2,21,-6,-11)","(47,141,84,14)","(4277,34216)"
500409,"(1,21,-48,-86)","(1,21,-48,-86)","(4277,34216)"
500409,"(3,18,-29,-2)","(3,18,-29,-2)","(12831,102648)"
500409,"(3,12,12,14)","(3,12,12,14)","(329,2632)"
500409,"(6,6,12,7)","(6,6,12,7)","(329,2632)"
500409,"(7,3,6,-4)","(7,3,6,-4)","(47,329,376,2632,16121,112847,128968,902776)"
500409,"(1,3,32,98)","(1,3,32,98)","(329,2632,4277,34216)"
500409,"(3,0,38,6)","(3,0,38,6)","(987,7896,12831,102648)"
500409,"(6,12,-57,-17)","(6,12,-57,-17)","(329,2632)"
500409,"(1,0,114,54)","(1,0,114,54)","(329,2632,4277,34216)"
500409,"(6,6,22,29)","(6,6,22,29)","(987,7896,12831,102648)"
500409,"(14,14,19,2)","(14,14,19,2)","(329,2632,4277,34216)"
500409,"(7,14,36,30)","(7,14,36,30)","(987,7896,12831,102648)"
500409,"(2,2,7,14)","(7,-9,-4,-2)","(611,4277,4888,34216,209573,1467011,1676584,11736088)"
500409,"(10,36,42,63)","(47,0,6,-10)","(329,2632,4277,34216)"
500409,"(17,12,12,30)","(13,-39,-39,-17)","(329,2632)"
500409,"(2,6,66,261)","(2,6,66,261)","(329,2632,4277,34216)"
500409,"(4,21,-12,71)","(71,12,21,-4)","(329,2632)"
500409,"(14,21,30,44)","(14,21,30,44)","(4277,34216)"
